text,target
"한국신용데이터 서비스 생태계의 중심에는 전국 130만 사업장에 도입된 캐시노트가 있다. 카카오톡 챗봇을 기반으로 ‘지역사회 사장님을 위한 손쉬운 서비스’라는 강점을 앞세워 독보적 서비스 플랫폼으로 자리매김했다. 캐시노트는 자영업자/소상공인 대상의 매출관리(장부 서비스)에서 출발해 분석, 매장 운영 정보, 금융, 식부자재 마켓, 커뮤니티 등 다양한 서비스 영역으로 확장해 왔다. 이 텍스트를 요약해줘.","한국신용데이터의 캐시노트는 전국 130만 사업장에 도입된 서비스로, 카카오톡 챗봇을 기반으로 자영업자와 소상공인을 위한 매출 관리에서 시작해 다양한 서비스로 확장되었습니다. 이 플랫폼은 분석, 매장 운영 정보, 금융, 식부자재 마켓, 커뮤니티 등 여러 영역을 아우르며 독보적인 위치를 차지하고 있습니다."
"2023년 11월에는 신용카드, 배달 앱 등에서 발생한 매출이 사업자 계좌로 입금됐는지 자동으로 확인해 주는 ‘캐시노트 입금 확인 플러스’를 출시했다. 이는 번거로운 입금 확인 절차를 자동화한 것이 특징이다. 앱을 실행하면 최대 5분 이내 기존 캐시노트 장부에 기록된 매출과 캐시노트 앱에 연동된 사업주의 계좌 기록을 모두 확인해 매출 입금 여부를 자동으로 알려 준다. 이 텍스트를 요약해줘.","2023년 11월, '캐시노트 입금 확인 플러스'가 출시되어 신용카드와 배달 앱 매출의 사업자 계좌 입금 여부를 자동으로 확인해 줍니다. 이 서비스는 번거로운 입금 확인 절차를 자동화하며, 앱 실행 시 최대 5분 이내에 매출과 계좌 기록을 비교해 입금 여부를 알려줍니다."
"한국신용데이터가 소상공인/자영업자에 특화한 제4인터넷전문은행 인허가를 준비하고 있다. 정부가 은행권 과점 문제를 해결하기 위해 내놓은 ‘은행권 경영/영업 관행/제도개선 방안’에 따라 인터넷전문은행의 신규 인가 가능성이 높아진 상황이다. 한국신용데이터는 캐시노트 서비스와 함께 중금리 대출 시장에서 개인 사업자 신용평가업을 하고 있는 자회사 한국평가정보, 사업자 대상 정부 정책/지원 안내 서비스를 제공하는 자회사 한국비즈커넥트를 운영하며 쌓아온 자영업자/소상공인 전문 서비스 경험을 바탕으로 소상공인 특화은행 설립을 꿈꾸고 있다. 한국신용데이터가 소상공인을 위한 특화은행을 설립하게 되면 실제 영업 현황을 반영한 입체적인 데이터를 통해 소상공인과 개인기업이 정당한 평가를 받고 적시에 자금을 조달할 수 있도록 도울 것으로 전망된다. 이 텍스트를 요약해줘.","한국신용데이터가 소상공인과 자영업자에 특화된 제4인터넷전문은행 인허가를 준비 중입니다. 이는 정부의 은행권 과점 문제 해결 방안에 따라 인터넷전문은행 신규 인가 가능성이 높아진 데 따른 것입니다. 한국신용데이터는 기존의 캐시노트 서비스와 자회사들을 통해 쌓아온 경험을 바탕으로, 소상공인들이 정당한 평가를 받고 적시에 자금을 조달할 수 있도록 지원하는 특화은행 설립을 목표로 하고 있습니다."
"한국신용데이터는 소상공인 경영관리 서비스 ‘캐시노트’를 중심으로 포스, B2B 식자재 공급, 자영업자/소상공인 전용 커뮤니티, 지원 정책 서비스 등 다양한 서비스를 운영 중이다. 주 고객은 소상공인으로 창업부터 폐업까지 함께하며 성장하고 있다. 이 텍스트를 요약해줘.","한국신용데이터는 소상공인을 위한 경영관리 서비스 '캐시노트'를 비롯해 포스, B2B 식자재 공급, 자영업자 커뮤니티, 지원 정책 서비스 등을 제공하며, 소상공인의 창업부터 폐업까지 지원하고 있다."
"2023년에는 주 고객인 소상공인을 만족시키기 위해 캐시노트 서비스를 확장하는 데 주력했다. 사장님을 위한 커뮤니티 서비스인 ‘토크’, ‘콘텐츠’ 서비스를 출시했고, 초보 사장을 위해 매장 인프라 서비스를 한 번에 신청할 수 있는 ‘캐시노트 원클릭’ 서비스도 선보였다. 사업 지원을 위한 단골관리 서비스와 다양한 혜택을 제공하는 캐시노트 플러스 멤버십 서비스도 공개했다. 향후 소상공인, 자영업자가 사업을 영위하는 과정의 모든 순간에 도움을 줄 수 있도록 서비스를 확장할 계획이다. 이 텍스트를 요약해줘.","2023년, 캐시노트는 소상공인을 위한 다양한 서비스를 확장했습니다. '토크'와 '콘텐츠' 커뮤니티 서비스를 출시하고, 초보 사장을 위한 '캐시노트 원클릭' 매장 인프라 신청 서비스를 도입했습니다. 또한, 단골관리 서비스와 혜택을 제공하는 '캐시노트 플러스' 멤버십도 선보였습니다. 앞으로 소상공인과 자영업자의 모든 사업 과정에 도움을 주기 위해 서비스를 계속 확장할 계획입니다."
한국신용데이터는 2016년 4월 설립됐다. 해외에 비해 국내에서는 개인 사업자에 대한 P2P(개인 간 금융)가 활성화되지 않고 있다는 점에 착안해 소상공인을 대상으로 한 금융서비스를 제공하겠다는 포부를 갖고 시작했다. 2017년 중소상공인 경영관리 서비스인 ‘캐시노트’를 출시해 2023년 기준 130만 명 이상의 고객을 확보하고 있다. ‘우리 주변의 동네 사장님들’이 창업부터 폐업까지 사업을 하면서 마주하는 모든 순간을 데이터 연결로 풀어내고자 한다. 캐시노트라는 앱은 단순한 매출관리 앱이 아닌 중소상공인이 데이터를 통해 합리적인 의사 결정을 하도록 지원하는 시스템이다. 이 텍스트를 요약해줘.,"한국신용데이터는 2016년에 설립되어 소상공인을 위한 금융서비스를 제공하고자 시작했습니다. 2017년에는 중소상공인 경영관리 서비스인 '캐시노트'를 출시하여 2023년 기준 130만 명 이상의 고객을 확보했습니다. 캐시노트는 단순한 매출관리 앱이 아니라, 중소상공인이 데이터를 통해 합리적인 의사 결정을 할 수 있도록 지원하는 시스템입니다."
"2021년 3월 시리즈C 투자를 유치(기업가치 4,000억 원)했고, 2021년 11월 시리즈D1 투자 유치(기업가치 8,000억 원)에 이어 2022년 10월 시리즈D2 투자 유치에 성공해 기업가치 1조 1,000억 원으로 유니콘 클럽에 입성했다. 이처럼 빠른 속도로 기업가치를 키울 수 있었던 건 캐시노트의 역할이 컸다. 2023년 9월에는 모건스탠리 택티컬밸류에서 전환사채(CB)로 1,000억 원의 투자를 유치했다. 당시 인정받은 기업가치는 1조 3,000억원이다. 조달한 자금으로 캐시노트 서비스를 한층 더 고도화해 나갈 예정이다. 특히 소상공인의 지역, 업종 등의 개별적인 특성에 맞춤형 기능을 탑재하는 데 주력할 방침이다. 이 텍스트를 요약해줘.","이 기업은 2021년부터 2022년까지 시리즈C, D1, D2 투자를 통해 기업가치를 1조 1,000억 원으로 성장시켜 유니콘 클럽에 가입했습니다. 2023년 9월에는 모건스탠리 택티컬밸류로부터 1,000억 원의 전환사채 투자를 받아 기업가치가 1조 3,000억 원으로 평가되었습니다. 이 자금은 캐시노트 서비스를 고도화하고, 소상공인의 특성에 맞춘 맞춤형 기능 개발에 사용될 예정입니다."
2024년에는 소상공인을 위한 은행 예비 인가 준비에 착수할 계획이다. 영업 현황을 반영한 입체적인 데이터를 기반으로 소상공인이 적시에 자금을 조달할 수 있는 소상공인 대상의 은행으로 발돋움하는 것이 목표다. 소상공인 특화은행은 소상공인이 정당한 평가를 받아 적시에 자금을 조달할 수 있는 은행으로 소상공인과 자영업자에게 큰 힘이 될 것이다. 이 텍스트를 요약해줘.,"2024년에는 소상공인을 위한 은행 예비 인가를 준비하여, 소상공인이 적시에 자금을 조달할 수 있도록 지원하는 것을 목표로 하고 있다. 이 은행은 소상공인과 자영업자에게 큰 도움이 될 것이다."
"중소기업 및 소상공인 대상의 매출 관리 서비스를 제공하는 앱이 늘고 있다. 한국신용데이터의 캐시노트, 우아한형제들의 배민장부 등이 자영업자 대상의 매출관리 서비스를 제공하고 있다. 또 코코아, 아이퀘스트 등은 중소기업 및 소상공인을 위한 회계세무 서비스를 제공 중이다. 2022년에는 대기업인 KT가 사장님 장부비서 앱을 출시하며 경쟁 구도가 심화됐다. 이 텍스트를 요약해줘.","중소기업 및 소상공인을 위한 매출 관리 및 회계세무 서비스 앱이 증가하고 있다. 주요 앱으로는 한국신용데이터의 캐시노트, 우아한형제들의 배민장부, 코코아, 아이퀘스트 등이 있으며, 2022년에는 KT가 사장님 장부비서 앱을 출시하면서 경쟁이 심화되었다."
"우아한형제들은 2010년 6월 배달 앱 ‘배달의민족’을 론칭했다. 현재 국내 1등 배달 앱으로 ‘문 앞으로 배달되는 일상의 행복’을 비전으로 삼고 있다. 더 빠르게 배달받을 수 있는 ‘배민1’과 판매자와 직접 소통하며 쇼핑할 수 있는 ‘배민쇼핑라이브’, 집 앞까지 장 본 상품을 배달해 주는 ‘B마트’도 운영 중이다. 이 텍스트를 요약해줘.","우아한형제들은 2010년 배달 앱 '배달의민족'을 론칭하여 현재 국내 1위 배달 앱으로 자리 잡고 있다. 이들은 '배민1', '배민쇼핑라이브', 'B마트' 등 다양한 서비스를 통해 빠른 배달과 직접 소통, 장보기 배달을 제공하고 있다."
"2019년에는 매출관리 서비스 ‘배민장부’를 론칭해 1년 3개월 만에 이용자 10만 명을 기록했다. 배민장부를 통해 소상공인은 가게 매출 현황과 내역을 비롯해 카드, 배달 앱, 현금영수증 등 다양한 형태의 거래 정보를 한눈에 파악할 수 있다. 카드사별 매출액과 카드사 미매입 건, 계좌 미입금 내역도 확인할 수 있다. 배달 신규 주문과 재주문 비율도 매일 알림 문자로 받아볼 수 있다. 또 배달 리뷰를 분석해 긍정 리뷰와 부정 리뷰를 분석해 주고, 깜빡 잊고 답변을 달지 않은 리뷰가 있으면 알림도 받아볼 수 있다. 급하게 단기 알바가 필요하다면 배민장부를 통해 무료로 구인 공고를 낼 수 있다. 이 텍스트를 요약해줘.","2019년에 론칭된 매출관리 서비스 '배민장부'는 1년 3개월 만에 10만 명의 사용자를 확보했습니다. 이 서비스는 소상공인들이 가게 매출, 카드 및 배달 앱 거래 정보를 쉽게 파악할 수 있도록 돕고, 카드사별 매출 및 미입금 내역도 제공합니다. 또한, 배달 주문 비율과 리뷰 분석, 구인 공고 기능도 지원합니다."
2009년 설립한 코코아는 회계적 관점이 아닌 사업자 관점으로 제작한 회계 프로그램 ‘캐시맵’을 개발했다. 캐시맵은 회계와 세무에 대한 지식이 없어도 중소 상인들이 관련 서비스를 쉽고 편리하게 쓸 수 있도록 돕는 프로그램이다. 전용 사이트를 통해 인터넷 장부와 회계세무 대행 서비스를 통합 제공한다. 클라우드 기반으로 운영되기 때문에 별도의 서버 설치나 관리 운영 부담이 없다. 이 텍스트를 요약해줘.,"코코아는 2009년에 설립된 회사로, 중소 상인들이 회계와 세무 서비스를 쉽게 이용할 수 있도록 돕는 '캐시맵'이라는 프로그램을 개발했습니다. 이 프로그램은 클라우드 기반으로 운영되어 별도의 서버 설치나 관리가 필요 없으며, 인터넷 장부와 회계세무 대행 서비스를 통합 제공합니다."
"통장의 입출금 내역, 카드 거래내역 등을 스크래핑 및 API 방식으로 자동 취합한다. 이 데이터에 식대, 렌터카 같이 일상에서 사용하는 단어를 입력하면 관련 계정과목이 나타나고, 이를 선택만 하면 회계 처리가 완료된다. 이처럼 키워드를 통한 자동 분개 방식의 회계 처리 기능이 가장 큰 특징이다. 캐시맵은 회계관리 기능을 포함해 중소기업 및 창업 기업에 필요한 매출/매입관리, 급여/경비관리, 상품/재고관리 등의 기능을 서비스하며 다양한 차트형 보고서와 장부를 제공한다. 이 텍스트를 요약해줘.","이 시스템은 통장 및 카드 거래 내역을 자동으로 수집하고, 사용자가 입력한 키워드에 따라 관련 계정과목을 제시하여 회계 처리를 간편하게 완료할 수 있게 합니다. 주요 기능으로는 자동 분개 방식의 회계 처리, 매출/매입 관리, 급여/경비 관리, 상품/재고 관리 등이 있으며, 다양한 차트형 보고서와 장부를 제공합니다. 이는 중소기업 및 창업 기업에 유용한 서비스입니다."
"2017년에는 온라인 세무 대행 서비스 ‘머니맵’과 ‘택스맵’을 발표했다. 기존 세무 대행 서비스와 가장 큰 차별점은 클라우드 기술을 접목해 사업자와 세무 대리인이 사업 동향을 실시간 파악할 수 있다는 점이다. 매입, 매출, 회계, 전자세금계산서 발행 등을 간편하게 앱으로 할 수 있는 ‘캐시맵’, 스마트폰에서 전 은행 계좌의 입출금 내역, 신용카드로 지출한 내역, 매출 내역 등 주요 지표를 요약해서 보여주는 ‘머니맵’, 여기에 세무 대리인이 앱을 통해 언제든지 세무 흐름을 체크하고 관리할 수 있는 ‘택스맵’을 더해 ‘간편 세무 생태계’를 구축했다는 평가를 받고 있다. 이 텍스트를 요약해줘.","2017년, 클라우드 기술을 활용한 온라인 세무 대행 서비스 '머니맵'과 '택스맵'이 출시되었다. 이 서비스는 사업자와 세무 대리인이 실시간으로 사업 동향을 파악할 수 있게 하며, '캐시맵' 앱을 통해 매입, 매출, 회계 등을 간편하게 관리할 수 있다. 또한, '머니맵'은 주요 금융 지표를 요약해 보여주고, '택스맵'은 세무 대리인이 세무 흐름을 관리할 수 있도록 지원하여 '간편 세무 생태계'를 구축했다는 평가를 받고 있다."
"아이퀘스트는 기업용 소프트웨어 개발 전문 업체로, 중소기업 관리 지원 SW 개발 및 세무, 회계 등 경영관리에 필요한 정보를 제공하고 있다. 1996년 기업용 소프트웨어라는 인식이 생소했던 당시 누구든 쉽고 비용 부담 없이 사용할 수 있는 소프트웨어를 개발하고 공급해 대한민국 모든 중소기업 업무 전산화에 기여하고자 창업했다. 이 텍스트를 요약해줘.","아이퀘스트는 1996년에 설립된 기업용 소프트웨어 개발 전문 업체로, 중소기업을 위한 관리 지원 소프트웨어와 경영 관리 정보를 제공하여 중소기업의 업무 전산화에 기여하고 있다."
"2003년에는 아이퀘스트의 주력 제품 ‘얼마에요 ERP’를 출시했다. 얼마에요 ERP는 개인사업자부터 중소기업까지 기업 업무관리에 최적화된 올인원 솔루션으로 사용자의 불편함을 해소했다. 편리한 세무 신고를 위해 고객이 프로그램에 입력한 부가세 전표를 바탕으로 신고에 필요한 세무 서식이 자동 생성되며, 작성 완료된 서류를 전자파일로 변환해 세무 신고를 쉽게 진행할 수 있는 기능을 제공한다. 이를 통해 사업자가 다양한 절세 혜택을 누릴 수 있다. 아이퀘스트는 주력 제품 ‘얼마에요 ERP’의 꾸준한 매출 성장과 ‘얼마에요B1’, ‘얼마에요C1’과 같은 제조와 건설 사업 분야에 특성화된 신제품 출시 등의 효과로 지속적으로 매출이 상승해 2023년 3분기 누적 매출 288억 원을 기록했다. 2022년 대비 69% 상승한 수치다. 2021년 코스닥에 상장했으며, 2023년 근태관리 앱 ‘얼마근태’를 출시했다. 이 텍스트를 요약해줘.","아이퀘스트는 2003년 '얼마에요 ERP'를 출시하여 개인사업자와 중소기업을 위한 업무관리 솔루션을 제공했다. 이 제품은 세무 신고를 자동화하여 사용자의 편의를 높였다. 지속적인 제품 확장과 매출 성장으로 2023년 3분기 누적 매출 288억 원을 기록하며, 이는 전년 대비 69% 증가한 수치다. 2021년 코스닥에 상장했으며, 2023년에는 '얼마근태' 앱을 출시했다."
"KT는 1981년 창립 이후 대한민국 정보통신을 이끌어왔다. 원래 공기업이었다가 2002년 8월 민영화됐다. 전국적으로 모든 통신망을 보유하고 있으며, 해외 인공위성을 위한 통신도 KT에서 담당한다. 주요 공공기관에 들어가는 인터넷 전용선도 대부분 KT가 서비스하고 있다. 이 텍스트를 요약해줘.","KT는 1981년 창립된 대한민국의 주요 정보통신 기업으로, 2002년 민영화되었습니다. 전국적인 통신망과 해외 인공위성 통신을 담당하며, 주요 공공기관에 인터넷 전용선을 제공합니다."
"2022년에는 소상공인을 위한 매장 매출관리 플랫폼 ‘사장님 장부비서 앱’을 출시했다. 매출, 매입, 현금 흐름을 한번에 확인할 수 있고, 세금계산서, 현금영수증, 카드 매출, 카드 사용 내역 등의 데이터를 달력에 자동 기입, 매일 카톡으로 일간 매출 현황을 받을 수도 있다. 언제든 장부 세부 내역을 엑셀파일로 다운로드할 수 있고 메일로 받아볼 수도 있다. 일/주/월간 경영진단 보고서를 제공해 우리 매장의 객단가, 손님이 많은 요일 등 유용한 정보를 분석 및 제공하고, 작성된 장부를 기반으로 월 1회 전문 세무사/회계사와의 비대면 진단 서비스도 제공한다. 아울러 급여명세서, 근로계약서, 출퇴근 기록 체크, 월 단위 근무 기록 일괄 조회 등의 직원 관리도 가능하다. AI 분석을 통해 절세 자료도 받아볼 수 있다. 이 텍스트를 요약해줘.","2022년에 출시된 '사장님 장부비서 앱'은 소상공인을 위한 매장 매출관리 플랫폼입니다. 이 앱은 매출, 매입, 현금 흐름을 통합 관리하며, 세금계산서와 카드 매출 등의 데이터를 자동으로 기록합니다. 사용자들은 일간 매출 현황을 카톡으로 받고, 장부 세부 내역을 엑셀로 다운로드하거나 메일로 받을 수 있습니다. 또한, 일/주/월간 경영진단 보고서를 통해 매장 분석 정보를 제공하고, 월 1회 비대면 세무 진단 서비스를 제공합니다. 직원 관리 기능과 AI 기반 절세 자료 제공도 포함되어 있습니다."
"2023년 12월 기준 한국신용데이터 2023년 연결 기준 매출 전망은 약 1,800억 원이다. 2023년 1분기 매출 330억 원을 바탕으로 계산된 수치다. 예상 매출을 달성할 경우 2022년 대비 3배 가까이 성장하는 것이다. 이익 구조 역시 함께 개선돼 2023년 4분기 전후로 손익분기점에 도달할 것으로 보인다. 이 텍스트를 요약해줘.","2023년 12월 기준, 한국신용데이터의 연간 매출 전망은 약 1,800억 원으로, 이는 2022년 대비 약 3배 성장한 수치입니다. 2023년 4분기 전후로 손익분기점에 도달할 것으로 예상됩니다."
"한국신용데이터 서비스 생태계의 중심에는 전국 130만 사업장에 도입된 경영관리 서비스 ‘캐시노트’가 있다. 캐시노트는 소상공인인 가게 사장님이 가장 빈번히 마주하는 시간별/일별/주별/월별 매출관리에서 출발해 분석, 매장 운영 정보, 금융, 식부자재 마켓, 사장님 커뮤니티 등 사업의 다양한 순간을 채워주는 서비스 영역으로 확장해 왔다. 한국신용데이터는 소상공인에게 필요한 서비스를 제공하기 위해 자체 개발과 인수합병을 병행해 비즈니스 포트폴리오를 확대해 왔다. 이 텍스트를 요약해줘.","한국신용데이터의 경영관리 서비스 '캐시노트'는 전국 130만 사업장에서 사용되며, 소상공인을 위한 매출 관리, 분석, 매장 운영 정보, 금융, 식부자재 마켓, 커뮤니티 등 다양한 서비스를 제공합니다. 이 회사는 소상공인에게 필요한 서비스를 제공하기 위해 자체 개발과 인수합병을 통해 비즈니스 포트폴리오를 확장해 왔습니다."
"한국신용데이터의 비즈니스는 ‘압도적 시장 선점’이라는 1단계 성장 미션을 성공적으로 이뤄냈다. 이어 ‘고객 경험 극대화’라는 목표를 갖고 수직계열화를 통한 비즈니스 포트폴리오를 확장해 2단계 성장을 이뤄낼 계획이다. 한국신용데이터는 2023년 내에 카드 매출 정보 실시간 연동 서비스, 오픈 원클릭, 플러스 멤버십, 사업자 대출 비교 등 다양한 서비스를 출시해 비즈니스 포트폴리오를 늘려가며 고객 경험 극대화라는 목표를 달성할 예정이다. 이 텍스트를 요약해줘.","한국신용데이터는 '압도적 시장 선점'을 성공적으로 달성한 후, '고객 경험 극대화'를 목표로 비즈니스 포트폴리오를 확장하고 있다. 2023년 내에 카드 매출 정보 실시간 연동 서비스, 오픈 원클릭, 플러스 멤버십, 사업자 대출 비교 등 다양한 서비스를 출시하여 이 목표를 이루려 한다."
"2023년 8월 한국신용데이터가 유니콘 기업 반열에 오른 뒤 1년여 만에 또 다시 대규모 투자를 유치했다. 시리즈D2익스텐션 라운드를 통해 모건스탠리 택티컬밸류(Morgan Stanley Tactical Value, MSTV)로부터 1,000억 원 규모의 투자를 유치했다. MSTV는 모건스탠리 투자운용사업부(Morgan Stanley Investment Management) 소속의 투자 조직이다. 이번 투자는 MSTV가 한국 기업에 투자한 첫 사례로, 아시아의 핵심 시장으로 급성장하는 한국의 자본시장에 대한 진출을 의미한다. 2022년 LG유플러스 등의 투자를 받을 당시 1조 700억 원의 밸류로 책정되면서 유니콘 기업 반열에 오른 한국신용데이터는 이번 투자 유치로 기업가치 1조 3,000억 원을 인정받았다. 채 1년도 되지 않아 2,000억 원 이상 기업가치가 뛴 셈이다. 이 텍스트를 요약해줘.","한국신용데이터가 모건스탠리 택티컬밸류(MSTV)로부터 1,000억 원 규모의 투자를 유치하며 기업가치가 1조 3,000억 원으로 상승했다. 이는 MSTV가 한국 기업에 투자한 첫 사례로, 한국 자본시장에 대한 관심을 나타낸다. 2022년 유니콘 기업으로 인정받은 이후 1년도 안 되어 기업가치가 2,000억 원 이상 증가했다."
"한국신용데이터는 본사 포함 총 5곳의 공동체사를 통해 2023년 기준 전국 약 200만 사업장에 서비스를 제공 중이다. 2022년 10월과 비교해 사업장이 30만 개 늘어난 수치다. 매출 역시 빠르게 성장해, 2023년 상반기 매출만으로 이미 2022년 연간 매출을 넘어섰다. 전년 동기 대비로는 4배 넘게 성장했다. 한국신용데이터는 해외 투자자를 유치하면서 또 한 번 성장 가능성을 인정받았다. 이 텍스트를 요약해줘.","한국신용데이터는 2023년 기준 전국 약 200만 사업장에 서비스를 제공하며, 2022년 10월 대비 30만 개 사업장이 증가했습니다. 2023년 상반기 매출은 이미 2022년 연간 매출을 초과했으며, 전년 동기 대비 4배 이상 성장했습니다. 또한, 해외 투자자를 유치하며 성장 가능성을 인정받았습니다."
"한국신용데이터는 투자금을 바탕으로 ‘캐시노트’를 한층 고도화할 계획이다. 구체적으로 캐시노트가 소상공인의 지역, 업종 등의 개별적인 특성에 대한 맞춤형 기능을 탑재하는 데 주력한다. 기존 캐시노트 내에는 소상공인을 대상으로 한 B2B(기업 간 거래) 마켓플레이스 기능이 있다. 이는 업종과 구매 이력 등을 기반으로 한 대략적인 맞춤 화면을 제공한다. 향후 이를 더욱 고도화해 업종과 구매 이력뿐만 아니라 매출 추이, 날씨와 같이 해당 매장의 특성을 반영해 상품을 추천할 수 있도록 할 계획이다. 궁극적으로 소상공인들이 매장 운영에 필요한 식자재나 소모품 등의 제품을 구매할 때 고려해야 할 요소들을 맞춤형으로 제공할 계획이다. 이 텍스트를 요약해줘.","한국신용데이터는 투자금을 활용해 '캐시노트'를 소상공인의 지역 및 업종 특성에 맞춘 맞춤형 기능으로 고도화할 계획이다. 기존 B2B 마켓플레이스 기능을 업그레이드하여 매출 추이와 날씨 등 매장 특성을 반영한 상품 추천을 제공하고, 소상공인들이 매장 운영에 필요한 제품 구매 시 맞춤형 정보를 제공할 예정이다."
"커뮤니티 기능 역시 소상공인들의 관심사에 따라 더욱 다변화한다. 또 공동체사에서 제공하는 포스기나 키오스크, 테이블 부착형 주문 스크린 등에서 발생하는 데이터를 반영해 사업 운영의 흐름을 더욱 잘 파악할 수 있도록 돕는 기능을 제공할 예정이다. 다만 이 경우 소상공인들의 동의가 필요할 것으로 보인다. 한국신용데이터는 소상공인의 창업부터 폐업까지 관련 서비스를 제공하는 것을 목표로 대규모 투자를 확보한 만큼 소상공인들의 사업 활동에 필요한 모든 서비스를 제공하는 데 주력할 것으로 보인다. 이 텍스트를 요약해줘.","커뮤니티 기능이 소상공인들의 관심사에 맞춰 다양화되고, 포스기나 키오스크 등에서 수집된 데이터를 활용해 사업 운영을 지원하는 기능이 추가될 예정이다. 이 과정에서 소상공인의 동의가 필요할 수 있다. 한국신용데이터는 소상공인의 창업부터 폐업까지 필요한 모든 서비스를 제공하기 위해 대규모 투자를 확보하고 있다."
"한국신용데이터는 2016년 4월 설립돼 중소상공인 경영관리 서비스 ‘캐시노트’를 출시했다. 동네 자영업자들이 매출을 쉽게 관리할 수 있도록 카카오톡 챗봇 기반의 매출관리 서비스다. 2018년 캐시노트 이용 사업장이 10만 개를 돌파했고, 2019년에는 30만 개, 2020년에는 60만 개를 돌파했다. 2021년 캐시노트 2.0을 출시했으며 2022년에는 캐시노트 서비스 이용 사업장 130만 개를 돌파했다. 이 텍스트를 요약해줘.","한국신용데이터는 2016년 중소상공인을 위한 경영관리 서비스 '캐시노트'를 출시했다. 이 서비스는 카카오톡 챗봇을 통해 매출 관리를 돕는다. 캐시노트는 2018년 10만 개, 2019년 30만 개, 2020년 60만 개의 사업장에서 사용되었으며, 2021년에는 '캐시노트 2.0'을 출시했다. 2022년에는 이용 사업장이 130만 개를 돌파했다."
"한국신용데이터는 소상공인들이 사업을 시작하고, 운영하고, 성장시키는 모든 과정을 데이터와 연결로 풀어내어 사업을 좀 더 쉽고, 더 빠르게, 더 똑똑하게 할 수 있도록 만들어 준다. 캐시노트는 매출관리 기능을 넘어 고객관리, 금융, 물품 구매, 사장님 커뮤니티 등 다양한 영역으로 확장해 동네 가게 사장님들을 위한 슈퍼 앱으로 자리 잡았다. 한국신용데이터의 첫 번째 핵심 가치는 ‘사장님에 대한 공감’이다. 이를 바탕으로 소상공인들의 문제를 풀어가는 영역에서 늘 시장을 앞서 왔다. 이 텍스트를 요약해줘.","한국신용데이터는 소상공인들이 사업을 쉽게 운영하고 성장할 수 있도록 지원하며, 캐시노트를 통해 매출관리뿐 아니라 고객관리, 금융, 물품 구매 등 다양한 기능을 제공하는 슈퍼 앱으로 발전했다. 이 회사의 핵심 가치는 '사장님에 대한 공감'으로, 소상공인 문제 해결에서 시장을 선도하고 있다."
"모건스탠리 택티컬밸류(MSTV), 싱가포르 테마섹과 카카오, KB국민은행, KT, 신한카드, 삼성화재, GS, 두나무 등 업계 1위 기업들로부터 총 2,600여억 원의 투자를 받았고, 2022년 10월에는 창업 6년 만에 기업가치 1조 1,000억 원을 달성하며 유니콘 기업(비상장 기업 중 기업가치가 약 1조 원을 넘는 스타트업)에 등극했다. 한국신용데이터는 여러 공동체사들과 함께 전국 약 200만 사업장에 서비스를 제공하며 국내 소상공인 대상 서비스 시장을 선도하고 있다. 이 텍스트를 요약해줘.","한국신용데이터는 모건스탠리 택티컬밸류, 싱가포르 테마섹, 카카오 등 주요 기업들로부터 2,600억 원의 투자를 받아 2022년 10월에 기업가치 1조 1,000억 원을 달성하며 유니콘 기업이 되었다. 이 회사는 약 200만 사업장에 서비스를 제공하며 국내 소상공인 대상 서비스 시장을 선도하고 있다."
"정부의 가계대출 규제 및 은행의 위험관리 강화 등으로 우량 고객에 대한 시중은행 간 가격 경쟁이 심화되고 있다. 게다가 인터넷전문은행 출범, 4차 산업혁명 기술을 접목시킨 신종 금융 서비스 등장으로 경쟁자가 증가하고 있다. 이에 시중은행들은 고객 이탈 방지 및 신규 고객 유치에 더욱 열을 올리고 있다. 특히 핀테크, 빅테크 기업 등이 제공하는 비대면 금융 서비스 비중이 커지고 있다. 이들 기업과의 경쟁이 은행의 건전성을 악화시킬 수 있다. 일반은행의 송금, 자산관리, 외환 업무 등 수수료 기반 서비스뿐만 아니라 대출 등 핵심 업무의 영업 기반까지 잠식해 수익 감소를 야기할 수 있다. 이 텍스트를 요약해줘.","정부의 가계대출 규제와 은행의 위험관리 강화로 인해 우량 고객을 둘러싼 시중은행 간의 경쟁이 심화되고 있다. 인터넷전문은행과 4차 산업혁명 기술을 활용한 새로운 금융 서비스의 등장으로 경쟁이 더욱 치열해지고 있다. 특히 핀테크와 빅테크 기업의 비대면 금융 서비스가 증가하면서, 이들과의 경쟁이 은행의 수익성과 건전성에 부정적인 영향을 미칠 수 있다. 이는 송금, 자산관리, 외환 업무 등 수수료 기반 서비스와 대출 등 핵심 업무의 수익 감소로 이어질 수 있다."
